;Date;Channel;Duration;User
62750;08/04/20;Fiction;5;100013
62751;20/05/20;Movies;1;100011
62752;25/06/20;News;5;100025
62753;26/03/20;Movies;49;100003
62754;14/06/20;Sport;24;100041
62755;15/06/20;Fiction;22;100008
62756;15/10/20;Sport;22;100032
62757;18/09/20;Movies;30;100011
62758;08/01/20;Fiction;20;100012
62759;10/08/20;Fiction;15;100013
62760;07/08/20;Sport;10;100003
62761;01/09/20;News;4;100045
62762;08/10/20;Movies;7;100009
62763;20/10/20;Movies;46;100003
62764;12/09/20;News;14;100015
62765;10/03/20;Sport;36;100014
62766;06/08/20;Movies;5;100009
62767;01/01/20;Sport;43;100003
62768;06/12/20;Sport;38;100011
62769;26/06/20;Sport;18;100011
62770;14/10/20;News;12;100020
62771;19/05/20;Sport;10;100031
62772;25/03/20;News;15;100015
62773;05/12/20;News;9;100017
62774;11/03/20;Fiction;14;100004
62775;06/09/20;Movies;46;100024
62776;13/08/20;Fiction;22;100041
62777;28/12/20;News;4;100034
62778;26/03/20;Movies;28;100034
62779;23/01/20;Sport;15;100027
62780;04/04/20;Movies;84;100030
62781;17/01/20;Fiction;8;100006
62782;29/07/20;Sport;54;100024
62783;26/02/20;News;6;100026
62784;08/06/20;Fiction;9;100020
62785;01/06/20;Sport;26;100030
62786;31/07/20;Movies;46;100018
62787;03/01/20;Fiction;26;100029
62788;26/06/20;Movies;1;100002
62789;29/01/20;News;9;100001
62790;20/02/20;Fiction;5;100048
62791;13/10/20;Fiction;0;100020
62792;11/06/20;News;16;100028
62793;02/12/20;News;16;100000
62794;18/09/20;Movies;16;100046
62795;07/09/20;Sport;10;100046
62796;29/07/20;News;16;100025
62797;14/08/20;Fiction;19;100023
62798;09/04/20;Fiction;0;100040
62799;20/11/20;Fiction;18;100039
62800;04/06/20;Sport;22;100044
62801;18/11/20;Movies;116;100013
62802;19/02/20;Sport;67;100046
62803;09/08/20;Movies;0;100008
62804;04/01/20;Movies;46;100037
62805;05/10/20;Movies;9;100015
62806;11/01/20;News;11;100046
62807;02/05/20;Fiction;0;100035
62808;18/07/20;Movies;16;100015
62809;15/07/20;Movies;9;100049
62810;07/02/20;Movies;30;100004
62811;19/10/20;Fiction;0;100032
62812;26/09/20;News;7;100022
62813;01/03/20;News;1;100030
62814;27/07/20;News;4;100031
62815;01/11/20;Sport;14;100023
62816;01/06/20;News;7;100017
62817;21/10/20;News;14;100019
62818;19/02/20;Fiction;7;100048
62819;14/10/20;Movies;48;100046
62820;13/09/20;Movies;0;100038
62821;21/11/20;Sport;33;100018
62822;22/09/20;Fiction;16;100038
62823;11/09/20;Movies;6;100020
62824;01/09/20;News;3;100013
62825;25/09/20;Sport;5;100011
62826;26/01/20;News;4;100000
62827;19/02/20;News;2;100035
62828;26/10/20;Movies;31;100013
62829;06/07/20;Fiction;13;100028
62830;17/11/20;News;0;100012
62831;14/03/20;News;17;100005
62832;29/05/20;Sport;82;100008
62833;13/01/20;Sport;32;100020
62834;24/01/20;Sport;18;100037
62835;24/03/20;Sport;36;100038
62836;28/04/20;Movies;19;100017
62837;22/11/20;Fiction;3;100028
62838;18/02/20;Sport;4;100005
62839;26/05/20;News;15;100034
62840;22/05/20;Fiction;10;100023
62841;17/04/20;Sport;18;100029
62842;08/02/20;News;16;100008
62843;08/12/20;Movies;17;100014
62844;18/12/20;Movies;84;100025
62845;08/06/20;Fiction;18;100015
62846;07/05/20;News;11;100042
62847;28/09/20;Fiction;29;100044
62848;05/05/20;News;11;100008
62849;13/06/20;News;13;100001
62850;16/07/20;Movies;1;100023
62851;05/05/20;News;7;100000
62852;12/06/20;Movies;2;100014
62853;28/10/20;News;2;100016
62854;07/03/20;Sport;1;100008
62855;11/07/20;Sport;4;100022
62856;12/12/20;Fiction;21;100019
62857;08/05/20;Fiction;21;100027
62858;09/08/20;News;5;100001
62859;01/04/20;Sport;18;100047
62860;03/04/20;Movies;41;100011
62861;03/10/20;Fiction;19;100005
62862;23/07/20;Movies;7;100023
62863;17/12/20;Sport;45;100039
62864;24/11/20;News;15;100045
62865;15/07/20;News;7;100006
62866;18/11/20;Fiction;4;100015
62867;02/02/20;Movies;6;100001
62868;27/08/20;News;9;100034
62869;27/09/20;Fiction;7;100015
62870;01/01/20;News;9;100025
62871;28/07/20;Sport;14;100045
62872;06/09/20;Fiction;24;100031
62873;16/11/20;News;4;100049
62874;19/12/20;News;6;100032
62875;30/10/20;Fiction;0;100013
62876;08/02/20;News;10;100010
62877;05/08/20;Sport;30;100006
62878;07/01/20;Movies;8;100004
62879;10/12/20;News;7;100046
62880;05/07/20;Sport;17;100048
62881;20/01/20;Movies;100;100048
62882;25/09/20;Sport;55;100033
62883;13/12/20;Movies;6;100017
62884;26/07/20;News;10;100044
62885;25/02/20;Movies;58;100020
62886;05/09/20;Sport;12;100028
62887;05/08/20;Sport;19;100034
62888;09/09/20;News;11;100016
62889;13/07/20;Fiction;18;100026
62890;08/05/20;Movies;0;100014
62891;25/09/20;Sport;120;100022
62892;10/02/20;Sport;15;100028
62893;07/04/20;Sport;6;100018
62894;19/05/20;Movies;5;100018
62895;04/05/20;Fiction;22;100004
62896;18/06/20;Sport;49;100019
62897;08/09/20;News;2;100015
62898;22/09/20;Fiction;14;100019
62899;04/11/20;News;4;100030
62900;18/07/20;Sport;49;100045
62901;12/03/20;Fiction;20;100031
62902;27/03/20;Fiction;13;100038
62903;01/11/20;Sport;10;100022
62904;03/08/20;Movies;7;100005
62905;22/11/20;Sport;0;100012
62906;16/12/20;Sport;81;100037
62907;13/09/20;Sport;10;100007
62908;05/04/20;Sport;24;100008
62909;21/05/20;News;12;100004
62910;29/01/20;Sport;36;100029
62911;17/09/20;Fiction;9;100029
62912;27/07/20;News;9;100039
62913;21/03/20;News;6;100006
62914;26/02/20;Fiction;17;100043
62915;23/03/20;Fiction;22;100028
62916;01/05/20;News;15;100015
62917;09/04/20;Movies;68;100023
62918;16/09/20;Movies;9;100019
62919;07/10/20;News;10;100044
62920;31/08/20;News;10;100013
62921;03/08/20;Sport;21;100008
62922;15/06/20;Movies;12;100023
62923;04/09/20;Movies;10;100029
62924;15/10/20;Sport;20;100026
62925;21/03/20;Fiction;9;100031
62926;06/12/20;Fiction;3;100027
62927;15/10/20;News;7;100041
62928;09/10/20;Movies;6;100026
62929;13/12/20;Sport;32;100037
62930;07/01/20;Sport;11;100019
62931;01/04/20;Sport;22;100029
62932;24/01/20;Movies;8;100012
62933;09/03/20;Fiction;18;100033
62934;01/12/20;Movies;10;100005
62935;09/04/20;Fiction;3;100034
62936;15/12/20;Fiction;27;100018
62937;10/07/20;Fiction;10;100035
62938;19/07/20;Sport;120;100016
62939;14/03/20;News;12;100009
62940;24/03/20;Sport;17;100024
62941;19/04/20;Fiction;13;100025
62942;30/07/20;News;3;100033
62943;04/09/20;Fiction;15;100017
62944;18/06/20;News;6;100021
62945;15/04/20;News;3;100041
62946;06/10/20;News;0;100042
62947;05/03/20;News;4;100028
62948;17/07/20;Movies;6;100032
62949;09/01/20;Fiction;1;100045
62950;24/06/20;News;12;100001
62951;07/11/20;Fiction;17;100016
62952;26/01/20;Sport;17;100047
62953;11/08/20;Fiction;26;100032
62954;09/07/20;News;12;100005
62955;27/03/20;Movies;34;100015
62956;27/10/20;Fiction;29;100026
62957;06/11/20;News;2;100036
62958;11/09/20;Movies;4;100027
62959;18/01/20;Fiction;20;100028
62960;29/04/20;Fiction;6;100036
62961;18/03/20;Movies;2;100024
62962;31/10/20;Sport;5;100048
62963;06/03/20;News;7;100005
62964;30/10/20;News;4;100030
62965;12/09/20;Sport;42;100013
62966;18/12/20;Movies;98;100026
62967;28/03/20;News;17;100004
62968;09/01/20;Fiction;16;100023
62969;18/07/20;Movies;1;100006
62970;02/01/20;Movies;10;100048
62971;30/06/20;Sport;26;100023
62972;02/02/20;News;3;100032
62973;09/04/20;News;6;100000
62974;16/09/20;Fiction;3;100026
62975;10/02/20;Sport;35;100012
62976;20/08/20;Fiction;7;100044
62977;11/09/20;Sport;31;100040
62978;01/11/20;Movies;30;100030
62979;08/11/20;Movies;104;100030
62980;30/11/20;Sport;9;100040
62981;28/10/20;Sport;45;100026
62982;08/04/20;Sport;8;100026
62983;12/09/20;Fiction;5;100037
62984;18/12/20;Sport;53;100020
62985;18/12/20;Movies;10;100030
62986;21/12/20;Sport;18;100041
62987;30/06/20;Movies;0;100028
62988;04/10/20;Movies;3;100034
62989;06/05/20;Fiction;24;100016
62990;10/03/20;Sport;59;100049
62991;22/01/20;Sport;7;100002
62992;01/10/20;Movies;0;100027
62993;16/01/20;Sport;5;100013
62994;22/02/20;News;2;100049
62995;21/01/20;Movies;9;100019
62996;14/06/20;Sport;36;100003
62997;24/03/20;Sport;19;100020
62998;09/08/20;Fiction;7;100042
62999;12/03/20;News;16;100023
63000;06/04/20;Movies;4;100034
63001;10/02/20;Fiction;12;100046
63002;27/04/20;News;9;100031
63003;15/02/20;Movies;2;100004
63004;26/12/20;Fiction;13;100036
63005;08/09/20;Sport;42;100039
63006;09/01/20;Fiction;9;100031
63007;26/12/20;Movies;9;100016
63008;06/08/20;News;7;100022
63009;24/05/20;Fiction;6;100032
63010;10/10/20;Sport;19;100042
63011;26/11/20;Sport;1;100015
63012;27/09/20;Movies;2;100005
63013;18/05/20;News;7;100001
63014;12/02/20;Movies;19;100020
63015;21/06/20;Fiction;26;100018
63016;10/01/20;Fiction;2;100009
63017;12/02/20;Movies;58;100031
63018;11/07/20;Fiction;25;100022
63019;09/08/20;Fiction;24;100037
63020;17/01/20;Movies;12;100049
63021;17/06/20;Sport;130;100001
63022;27/07/20;Fiction;26;100049
63023;13/02/20;News;3;100034
63024;15/11/20;Fiction;14;100034
63025;20/03/20;News;12;100004
63026;24/05/20;News;14;100012
63027;25/12/20;Fiction;24;100007
63028;22/01/20;Fiction;15;100028
63029;22/08/20;News;16;100048
63030;17/08/20;Sport;33;100035
63031;05/01/20;News;6;100020
63032;16/09/20;Sport;12;100011
63033;20/10/20;Sport;20;100027
63034;25/02/20;Sport;15;100035
63035;27/11/20;News;13;100026
63036;21/06/20;News;4;100029
63037;26/01/20;Sport;130;100017
63038;26/04/20;Movies;6;100041
63039;11/10/20;Sport;5;100005
63040;06/06/20;Sport;2;100030
63041;09/06/20;Movies;72;100039
63042;21/10/20;Movies;44;100021
63043;21/02/20;News;2;100012
63044;27/10/20;Fiction;20;100010
63045;27/03/20;Movies;1;100011
63046;30/06/20;Movies;9;100027
63047;13/10/20;Fiction;27;100022
63048;07/05/20;Movies;7;100000
63049;22/08/20;Movies;10;100048
63050;23/12/20;News;13;100013
63051;08/12/20;News;17;100044
63052;28/10/20;News;6;100027
63053;11/08/20;Movies;6;100049
63054;21/11/20;Movies;2;100007
63055;07/12/20;Sport;31;100027
63056;26/09/20;Sport;14;100046
63057;06/07/20;News;0;100017
63058;01/02/20;News;12;100001
63059;21/09/20;News;6;100038
63060;17/11/20;Movies;10;100000
63061;23/07/20;Sport;2;100012
63062;23/12/20;Movies;8;100026
63063;11/02/20;Sport;19;100029
63064;29/05/20;News;8;100032
63065;10/06/20;Sport;85;100009
63066;13/01/20;News;16;100004
63067;23/08/20;Movies;21;100033
63068;19/06/20;Fiction;4;100024
63069;30/08/20;News;11;100040
63070;27/08/20;Movies;10;100037
63071;15/09/20;News;11;100045
63072;26/09/20;News;6;100003
63073;12/01/20;Fiction;20;100012
63074;03/11/20;Fiction;9;100001
63075;20/08/20;Fiction;10;100021
63076;10/07/20;Fiction;26;100042
63077;22/05/20;Fiction;20;100042
63078;27/01/20;News;5;100001
63079;16/08/20;News;16;100013
63080;15/11/20;News;8;100020
63081;22/12/20;News;9;100027
63082;03/02/20;Fiction;11;100012
63083;01/08/20;Movies;5;100035
63084;11/02/20;Fiction;26;100017
63085;22/08/20;News;13;100006
63086;06/03/20;Sport;22;100009
63087;29/12/20;News;2;100044
63088;09/06/20;Movies;51;100045
63089;11/01/20;Movies;15;100027
63090;25/03/20;News;15;100029
63091;16/12/20;News;1;100017
63092;21/02/20;Sport;51;100002
63093;13/12/20;Sport;21;100031
63094;11/05/20;News;10;100048
63095;29/09/20;Fiction;8;100022
63096;04/02/20;News;8;100018
63097;09/10/20;Fiction;6;100025
63098;07/12/20;Fiction;24;100000
63099;20/02/20;Sport;85;100020
63100;03/03/20;Fiction;11;100014
63101;19/04/20;Movies;14;100031
63102;04/02/20;Movies;7;100016
63103;16/03/20;Sport;137;100001
63104;29/03/20;Sport;15;100045
63105;31/01/20;Sport;45;100035
63106;06/03/20;Fiction;10;100029
63107;26/08/20;News;15;100005
63108;13/11/20;Sport;4;100021
63109;28/04/20;Sport;75;100012
63110;29/06/20;News;12;100048
63111;04/06/20;Fiction;13;100048
63112;03/07/20;Sport;10;100007
63113;21/11/20;News;10;100002
63114;09/10/20;News;0;100012
63115;23/04/20;Fiction;19;100045
63116;15/10/20;Sport;17;100046
63117;10/06/20;Sport;132;100026
63118;12/08/20;Fiction;23;100022
63119;07/04/20;News;10;100006
63120;01/07/20;News;9;100042
63121;02/05/20;News;7;100046
63122;08/01/20;News;15;100029
63123;04/06/20;Sport;22;100009
63124;26/03/20;Fiction;16;100022
63125;25/03/20;Movies;12;100047
63126;16/03/20;News;12;100048
63127;23/02/20;Sport;47;100024
63128;20/08/20;Sport;48;100015
63129;14/04/20;News;0;100046
63130;12/10/20;Fiction;17;100041
63131;22/07/20;Movies;0;100005
63132;14/06/20;Fiction;22;100009
63133;28/07/20;Movies;7;100003
63134;01/06/20;Movies;5;100016
63135;01/02/20;News;13;100024
63136;29/03/20;Sport;17;100049
63137;25/07/20;News;16;100036
63138;29/07/20;Fiction;12;100027
63139;09/03/20;Fiction;12;100045
63140;19/03/20;News;1;100020
63141;28/04/20;Fiction;3;100032
63142;19/01/20;News;14;100045
63143;29/03/20;News;5;100031
63144;03/01/20;Sport;10;100023
63145;28/12/20;Sport;50;100010
63146;27/08/20;News;17;100041
63147;26/07/20;Fiction;21;100042
63148;08/08/20;Sport;10;100006
63149;28/07/20;Fiction;24;100037
63150;12/01/20;Fiction;4;100032
63151;14/01/20;News;13;100041
63152;19/09/20;Sport;23;100038
63153;28/03/20;Sport;29;100002
63154;23/09/20;Movies;3;100041
63155;26/09/20;Sport;35;100024
63156;06/07/20;Sport;9;100027
63157;15/06/20;Sport;5;100005
63158;29/10/20;News;13;100033
63159;16/08/20;Movies;6;100021
63160;06/08/20;Fiction;11;100018
63161;12/06/20;Sport;20;100022
63162;20/05/20;Movies;4;100010
63163;30/12/20;Movies;11;100038
63164;14/08/20;Movies;72;100010
63165;08/02/20;Fiction;9;100005
63166;19/09/20;Fiction;5;100034
63167;03/06/20;Fiction;21;100010
63168;15/03/20;Sport;66;100001
63169;09/07/20;Movies;0;100030
63170;21/08/20;Movies;0;100031
63171;04/09/20;Sport;23;100038
63172;09/09/20;News;9;100018
63173;12/04/20;News;17;100014
63174;23/11/20;News;5;100016
63175;11/10/20;News;6;100000
63176;31/03/20;Fiction;0;100021
63177;18/03/20;News;14;100021
63178;25/09/20;News;10;100028
63179;16/02/20;Sport;33;100049
63180;14/04/20;News;10;100040
63181;30/11/20;Sport;32;100019
63182;05/05/20;News;16;100035
63183;08/02/20;Movies;6;100044
63184;07/04/20;Sport;35;100013
63185;28/08/20;Movies;12;100025
63186;17/05/20;News;6;100044
63187;17/04/20;Movies;11;100046
63188;24/03/20;Movies;4;100027
63189;27/01/20;Movies;62;100006
63190;07/11/20;Fiction;3;100008
63191;05/08/20;Movies;46;100043
63192;16/01/20;Sport;22;100034
63193;17/09/20;Movies;67;100045
63194;27/11/20;Movies;8;100041
63195;05/06/20;Fiction;28;100007
63196;04/10/20;Movies;4;100040
63197;30/09/20;News;17;100040
63198;15/12/20;Fiction;30;100029
63199;14/05/20;Sport;20;100001
63200;24/09/20;News;4;100031
63201;02/11/20;Sport;4;100047
63202;26/11/20;Movies;9;100042
63203;12/10/20;News;13;100029
63204;26/04/20;News;3;100045
63205;14/12/20;Fiction;28;100009
63206;01/02/20;Movies;7;100019
63207;15/03/20;Sport;84;100036
63208;10/10/20;Movies;1;100003
63209;19/09/20;Movies;74;100034
63210;02/03/20;Movies;14;100022
63211;25/09/20;Sport;137;100030
63212;13/01/20;Sport;49;100007
63213;10/04/20;Sport;85;100044
63214;18/06/20;Fiction;11;100027
63215;23/11/20;News;14;100047
63216;28/09/20;News;13;100049
63217;25/12/20;Fiction;5;100006
63218;06/08/20;Movies;43;100047
63219;15/12/20;Fiction;17;100004
63220;04/08/20;Fiction;3;100016
63221;20/06/20;Sport;43;100029
63222;29/03/20;News;16;100014
63223;24/07/20;Fiction;20;100004
63224;31/10/20;Movies;1;100021
63225;15/09/20;Movies;2;100007
63226;28/03/20;Sport;13;100017
63227;19/05/20;Sport;32;100040
63228;09/01/20;Sport;29;100015
63229;29/11/20;Movies;9;100014
63230;09/04/20;Sport;6;100024
63231;04/05/20;Sport;76;100001
63232;02/07/20;Fiction;1;100030
63233;19/07/20;News;0;100005
63234;11/10/20;Sport;18;100004
63235;28/04/20;Sport;15;100009
63236;23/04/20;News;4;100006
63237;26/10/20;Movies;49;100031
63238;09/02/20;Sport;20;100011
63239;30/10/20;Movies;11;100044
63240;23/07/20;Movies;5;100022
63241;08/09/20;Movies;46;100007
63242;12/10/20;Sport;75;100028
63243;31/08/20;News;7;100048
63244;13/10/20;Fiction;0;100031
63245;16/07/20;Movies;5;100006
63246;27/06/20;Fiction;28;100007
63247;08/04/20;Sport;1;100046
63248;28/06/20;News;1;100045
63249;28/08/20;Sport;16;100020
63250;21/06/20;Movies;7;100003
63251;12/05/20;News;17;100008
63252;17/12/20;Sport;2;100043
63253;12/07/20;Sport;27;100036
63254;16/06/20;Sport;81;100016
63255;20/09/20;Fiction;10;100021
63256;03/05/20;News;14;100021
63257;08/11/20;Sport;45;100034
63258;12/03/20;Movies;6;100013
63259;04/06/20;Sport;7;100030
63260;31/07/20;Movies;46;100023
63261;14/11/20;Movies;6;100010
63262;05/05/20;Fiction;17;100005
63263;17/01/20;Fiction;0;100039
63264;07/07/20;News;14;100039
63265;07/04/20;Sport;24;100016
63266;10/06/20;News;9;100040
63267;06/03/20;Movies;7;100048
63268;06/03/20;Fiction;7;100013
63269;17/05/20;Fiction;9;100032
63270;15/09/20;News;9;100020
63271;03/06/20;News;1;100016
63272;26/03/20;Sport;70;100030
63273;13/01/20;Movies;0;100013
63274;01/05/20;Movies;3;100003
63275;16/10/20;Movies;8;100003
63276;27/02/20;Sport;16;100016
63277;07/02/20;Movies;46;100015
63278;15/06/20;News;3;100037
63279;15/05/20;News;16;100006
63280;01/12/20;News;9;100005
63281;29/04/20;Movies;64;100015
63282;04/11/20;Movies;8;100003
63283;23/09/20;Movies;4;100003
63284;12/08/20;News;17;100038
63285;04/05/20;Sport;75;100007
63286;23/10/20;Movies;3;100000
63287;01/04/20;Sport;7;100019
63288;05/10/20;Movies;11;100016
63289;08/12/20;Fiction;17;100017
63290;22/09/20;News;9;100017
63291;29/10/20;Sport;19;100034
63292;16/03/20;Movies;24;100029
63293;18/01/20;Fiction;23;100048
63294;04/06/20;News;11;100038
63295;12/06/20;Movies;11;100001
63296;25/09/20;News;3;100046
63297;18/08/20;Movies;10;100017
63298;31/03/20;Sport;15;100009
63299;16/06/20;Movies;13;100046
63300;01/12/20;Movies;12;100049
63301;10/07/20;News;4;100042
63302;03/09/20;Fiction;27;100023
63303;08/05/20;Sport;22;100034
63304;29/07/20;Fiction;10;100009
63305;23/09/20;Sport;22;100002
63306;02/11/20;News;0;100013
63307;26/04/20;Movies;9;100033
63308;16/10/20;Fiction;1;100029
63309;02/10/20;Movies;0;100035
63310;02/02/20;Sport;12;100025
63311;18/11/20;Sport;47;100003
63312;03/04/20;News;0;100013
63313;19/05/20;News;12;100007
63314;02/04/20;News;13;100048
63315;07/06/20;Fiction;19;100021
63316;16/07/20;Sport;33;100007
63317;29/03/20;Movies;2;100009
63318;13/09/20;Fiction;6;100019
63319;30/04/20;Sport;6;100018
63320;11/05/20;Sport;0;100030
63321;16/03/20;Sport;67;100016
63322;10/05/20;News;11;100034
63323;12/04/20;News;7;100038
63324;01/11/20;Movies;98;100049
63325;10/11/20;Sport;30;100043
63326;20/08/20;Sport;29;100041
63327;14/03/20;Fiction;3;100044
63328;23/12/20;Sport;5;100028
63329;13/02/20;Sport;145;100009
63330;11/03/20;News;15;100035
63331;05/05/20;Sport;80;100015
63332;13/11/20;Sport;10;100048
63333;14/12/20;Fiction;5;100033
63334;24/08/20;Movies;51;100049
63335;10/05/20;Sport;56;100000
63336;18/02/20;Movies;2;100029
63337;19/11/20;Fiction;15;100017
63338;30/12/20;Movies;0;100015
63339;05/10/20;Fiction;26;100001
63340;22/12/20;News;5;100035
63341;23/03/20;Fiction;30;100004
63342;17/09/20;Fiction;28;100041
63343;27/03/20;Movies;32;100002
63344;10/07/20;News;17;100004
63345;18/09/20;Sport;97;100007
63346;08/10/20;Movies;12;100045
63347;23/06/20;News;10;100021
63348;05/11/20;Movies;6;100004
63349;02/11/20;Fiction;3;100026
63350;31/10/20;News;7;100024
63351;04/02/20;News;4;100033
63352;27/11/20;Fiction;14;100047
63353;12/01/20;Sport;125;100001
63354;28/01/20;News;1;100003
63355;07/10/20;Sport;10;100009
63356;12/11/20;Sport;20;100000
63357;26/10/20;Movies;72;100007
63358;07/02/20;Movies;96;100033
63359;23/06/20;Movies;40;100003
63360;20/09/20;Sport;16;100038
63361;26/07/20;Movies;0;100038
63362;29/04/20;News;2;100019
63363;31/07/20;Sport;7;100043
63364;28/10/20;Movies;106;100001
63365;18/10/20;Movies;5;100046
63366;14/01/20;News;13;100004
63367;02/12/20;Fiction;3;100048
63368;16/06/20;Movies;13;100007
63369;04/07/20;Sport;52;100020
63370;08/06/20;Sport;6;100032
63371;12/03/20;Fiction;29;100032
63372;27/04/20;Movies;10;100024
63373;24/06/20;Movies;6;100000
63374;21/08/20;News;2;100034
63375;25/10/20;Movies;7;100028
63376;04/04/20;News;0;100018
63377;10/09/20;Sport;18;100031
63378;16/09/20;Movies;13;100018
63379;14/12/20;Fiction;4;100031
63380;13/09/20;News;17;100041
63381;23/05/20;Movies;14;100014
63382;16/02/20;Movies;11;100014
63383;05/12/20;Fiction;9;100008
63384;09/05/20;Fiction;23;100038
63385;19/02/20;Fiction;15;100007
63386;01/05/20;Fiction;13;100014
63387;25/06/20;Sport;9;100017
63388;24/03/20;News;2;100011
63389;13/09/20;Movies;8;100014
63390;20/03/20;Fiction;28;100015
63391;11/11/20;Movies;28;100029
63392;29/10/20;News;9;100024
63393;08/01/20;Fiction;14;100018
63394;07/12/20;News;11;100019
63395;01/11/20;News;2;100031
63396;18/05/20;Fiction;3;100006
63397;27/08/20;Movies;1;100047
63398;03/11/20;Fiction;6;100000
63399;11/01/20;Sport;31;100046
63400;06/03/20;Sport;31;100037
63401;01/09/20;Movies;36;100008
63402;26/10/20;Sport;18;100012
63403;28/01/20;Fiction;4;100039
63404;06/06/20;Movies;8;100005
63405;25/06/20;News;12;100028
63406;29/02/20;Sport;4;100044
63407;14/11/20;Fiction;15;100002
63408;23/06/20;News;1;100043
63409;04/03/20;Movies;4;100033
63410;13/01/20;News;9;100039
63411;24/02/20;Sport;34;100045
63412;05/07/20;Movies;10;100004
63413;27/11/20;Sport;39;100006
63414;06/06/20;Fiction;27;100020
63415;09/11/20;News;17;100034
63416;14/08/20;Fiction;6;100001
63417;07/01/20;Fiction;30;100008
63418;07/05/20;Fiction;8;100000
63419;09/01/20;News;16;100043
63420;04/04/20;Fiction;26;100000
63421;02/08/20;News;4;100037
63422;10/07/20;Fiction;6;100019
63423;16/06/20;News;9;100030
63424;16/07/20;News;7;100023
63425;11/08/20;Movies;7;100004
63426;18/01/20;Sport;52;100022
63427;05/02/20;Sport;45;100024
63428;28/03/20;Fiction;11;100032
63429;26/12/20;News;9;100017
63430;26/04/20;News;14;100028
63431;28/08/20;Sport;1;100014
63432;22/09/20;News;3;100018
63433;07/12/20;News;16;100047
63434;10/08/20;Sport;19;100013
63435;02/07/20;Sport;1;100045
63436;10/12/20;Sport;135;100009
63437;15/12/20;Fiction;29;100025
63438;11/08/20;News;9;100036
63439;06/09/20;Movies;37;100018
63440;11/04/20;Fiction;30;100000
63441;05/06/20;Movies;5;100009
63442;14/05/20;Movies;1;100003
63443;20/11/20;Fiction;7;100003
63444;06/02/20;Movies;54;100045
63445;14/07/20;News;3;100034
63446;26/02/20;Movies;5;100029
63447;15/05/20;News;3;100048
63448;26/06/20;Fiction;28;100032
63449;03/02/20;Fiction;9;100002
63450;04/05/20;Fiction;29;100029
63451;22/04/20;News;9;100021
63452;01/02/20;Sport;8;100025
63453;19/03/20;Sport;3;100037
63454;17/06/20;News;5;100030
63455;14/06/20;Movies;1;100007
63456;05/04/20;Sport;6;100043
63457;06/01/20;News;1;100039
63458;21/07/20;Sport;3;100045
63459;02/03/20;Fiction;10;100018
63460;17/09/20;News;4;100000
63461;11/05/20;Movies;5;100004
63462;23/12/20;Movies;1;100000
63463;23/02/20;Movies;7;100024
63464;25/11/20;News;16;100014
63465;06/08/20;News;14;100034
63466;12/08/20;Fiction;20;100028
63467;17/04/20;Fiction;2;100022
63468;15/10/20;News;2;100004
63469;20/03/20;Sport;6;100014
63470;17/12/20;Sport;65;100008
63471;05/02/20;News;0;100030
63472;04/12/20;Movies;42;100017
63473;24/12/20;Movies;3;100005
63474;21/11/20;Fiction;17;100033
63475;18/09/20;Fiction;14;100041
63476;19/11/20;News;13;100004
63477;09/10/20;Movies;1;100004
63478;09/04/20;News;9;100032
63479;06/07/20;Movies;120;100019
63480;12/11/20;Fiction;19;100018
63481;27/02/20;News;9;100046
63482;02/12/20;Movies;27;100004
63483;08/09/20;News;0;100034
63484;23/03/20;Fiction;16;100010
63485;24/08/20;Sport;125;100005
63486;25/02/20;News;7;100003
63487;02/05/20;News;5;100004
63488;01/12/20;Movies;0;100041
63489;30/11/20;Sport;29;100037
63490;20/03/20;Fiction;14;100024
63491;29/04/20;News;14;100030
63492;02/10/20;Movies;0;100032
63493;11/10/20;Sport;10;100044
63494;01/10/20;Sport;72;100032
63495;27/01/20;Movies;38;100036
63496;05/05/20;Movies;25;100031
63497;13/11/20;Fiction;28;100017
63498;17/09/20;News;14;100030
63499;18/06/20;Fiction;26;100008
63500;11/12/20;Fiction;11;100023
63501;20/01/20;Fiction;11;100032
63502;22/04/20;Movies;58;100045
63503;05/09/20;Movies;6;100018
63504;18/10/20;News;6;100025
63505;10/09/20;Movies;0;100030
63506;23/10/20;Sport;18;100034
63507;25/11/20;Fiction;14;100002
63508;09/10/20;News;13;100029
63509;07/10/20;Sport;59;100010
63510;06/01/20;Sport;4;100026
63511;30/11/20;Movies;4;100002
63512;21/09/20;Fiction;11;100003
63513;07/07/20;Sport;15;100005
63514;23/10/20;Sport;20;100040
63515;11/06/20;Sport;32;100040
63516;14/06/20;Sport;25;100002
63517;16/10/20;News;6;100044
63518;19/11/20;Movies;8;100001
63519;18/10/20;News;8;100015
63520;09/07/20;Movies;8;100033
63521;15/11/20;Fiction;20;100042
63522;15/02/20;Sport;18;100010
63523;05/09/20;News;12;100006
63524;07/02/20;Fiction;8;100031
63525;17/03/20;News;17;100041
63526;15/01/20;Fiction;4;100040
63527;23/02/20;News;13;100015
63528;21/10/20;Fiction;9;100043
63529;06/11/20;Movies;9;100006
63530;27/02/20;Movies;8;100005
63531;13/08/20;Movies;22;100003
63532;02/09/20;Fiction;9;100016
63533;18/01/20;News;10;100004
63534;24/12/20;Fiction;19;100048
63535;24/01/20;News;0;100041
63536;06/01/20;Movies;26;100007
63537;01/02/20;Sport;8;100039
63538;10/06/20;Sport;137;100021
63539;27/05/20;Fiction;2;100013
